Region;Model - Scenario;Variable;Unit;2005;2010;2020;2030;2040;2050;2060;2070;2080;2090;2100
R5.2REF;MESSAGE-GLOBIOM - SSP2-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3507.117;3517.868;3627.504;3799.395;4036.617;4314.248;4307.189;4219.356;4346.635;4522.703;5060.22
R5.2REF;REMIND-MAGPIE - SSP5-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;2322;2314;2438;2143;1870;1660;1239;761.2;613.3;436.8;232.8
R5.2REF;REMIND-MAGPIE - SSP5-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;2322;2314;2438;2378;2152;1930;1573;1209;824.5;420;137.3
R5.2REF;REMIND-MAGPIE - SSP5-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;2322;2314;2438;2431;2234;2020;1861;1712;1610;1421;1190
R5.2REF;REMIND-MAGPIE - SSP5-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;2322;2314;2438;2656;2692;2640;2604;2540;2355;2003;1666
R5.2REF;REMIND-MAGPIE - SSP5-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;2322;2314;2412;2830;3365;3903;4530;5030;5033;4644;4141
R5.2ASIA;AIM/CGE - SSP1-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;16509.251;18489.99;13667.549;8941.272;6843.966;5001.634;3131.142;2253.45;1536.288;1160.919
R5.2ASIA;AIM/CGE - SSP1-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;16509.251;18491.311;16566.77;14564.481;12159.375;9384.872;7280.394;5808.041;4614.692;3739.012
R5.2ASIA;AIM/CGE - SSP1-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;16509.251;18530.882;18656.045;19856.367;18233.87;15374.7;12627.491;9935.692;7809.981;6297.692
R5.2ASIA;AIM/CGE - SSP1-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;16534.863;18661.035;20944.909;21790.879;21445.433;20324.872;17815.331;15636.841;13825.395;12534.518
R5.2ASIA;AIM/CGE - SSP2-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17455.306;21367.886;13958.297;9360.458;6289.274;4633.659;2728.708;1836.622;1123.354;610.933
R5.2ASIA;AIM/CGE - SSP2-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17455.306;21423.155;17845.98;14744.302;11337.328;8423.134;6630.482;5183.335;4096.791;3092.822
R5.2ASIA;AIM/CGE - SSP2-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17455.306;21416.553;21604.388;21560.39;18798.11;14886.748;11636.665;8812.322;6947.06;5528.147
R5.2ASIA;AIM/CGE - SSP2-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17455.306;21434.103;22779.828;23595.613;23665.633;21677.86;20037.933;18387.344;17277.146;16311.072
R5.2ASIA;AIM/CGE - SSP2-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17481.393;21576.895;25004.78;27750.131;29116.333;28644.968;28173.773;27804.827;27931.779;27775.376
R5.2ASIA;AIM/CGE - SSP4-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17674.521;22032.202;16164.019;11040.672;7915.203;5377.349;3312.883;1926.214;989.258;364.257
R5.2ASIA;AIM/CGE - SSP4-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17674.521;22087.474;19889.796;17125.203;14076.028;10685.689;7879.732;5886.624;4500.433;3425.739
R5.2ASIA;AIM/CGE - SSP4-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17674.521;22080.871;23298.42;23847.766;21135.607;16892.672;13528.405;10701.679;8890.097;7220.899
R5.2ASIA;AIM/CGE - SSP4-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17700.822;22246.32;26074.058;27470.446;25949.838;23177.105;20600.523;19257.48;18516.855;17731.471
R5.2ASIA;AIM/CGE - SSP5-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17204.782;20763.09;15109.65;10834.709;6901.917;4386.772;2270.525;1004.709;-71.772;-970.809
R5.2ASIA;AIM/CGE - SSP5-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17204.782;20807.918;18701.85;16434.863;12470.288;8813.564;6126.925;4166.88;2568.064;1188.666
R5.2ASIA;AIM/CGE - SSP5-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17204.782;20832.891;21128.043;20117.14;16417.124;12342.74;9708.639;7959.378;5408.766;3424.61
R5.2ASIA;AIM/CGE - SSP5-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17204.782;20839.797;21661.686;21875.403;19867.556;17273.996;15445.31;13938.712;12197.849;10463.36
R5.2ASIA;AIM/CGE - SSP5-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15994.996;17229.442;20980.656;26186.655;30925.216;33832.754;34964.317;35573.254;35330.768;34402.599;32648.249
R5.2ASIA;IMAGE - SSP2-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14772.057;19267.786;23266.974;18052.865;10878.219;6923.897;4895.45;3440.773;1674.971;702.888;-45.604
R5.2ASIA;IMAGE - SSP2-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14772.057;19267.786;24070.378;22341.267;18518.86;14827.641;11413.191;8753.508;6092.97;3433.979;1935.333
R5.2ASIA;IMAGE - SSP2-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14772.057;19267.786;24556.51;26555.977;25240.334;22637.636;19917.489;16300.054;11329.973;8445.276;7770.251
R5.2ASIA;IMAGE - SSP2-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14772.057;19267.786;24785.262;28589.112;30340.684;31639.245;31671.927;30652.178;26940.13;23650.111;22645.301
R5.2ASIA;IMAGE - SSP2-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14772.057;19267.784;24835.453;29206.467;31442.271;33547.949;35360.526;36356.253;36318.768;36593.884;37535.614
R5.2ASIA;IMAGE - SSP3-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14741.055;19286.803;24783.385;23080.973;17122.034;9291.209;7041.361;6375.358;5715.309;4683.433;4150.88
R5.2ASIA;IMAGE - SSP3-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14741.055;19286.803;24987.984;25598.224;23949.076;20302.843;17213.028;14328.023;10690.072;8715.241;8056.092
R5.2ASIA;IMAGE - SSP3-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14741.055;19286.803;25400.276;29052.534;31070.119;31097.099;31195.8;28812.413;24737.181;20787.478;18268.014
R5.2ASIA;IMAGE - SSP3-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14741.055;19286.803;25392.084;29788.051;32466.548;34606.475;35909.708;37115.198;38129.853;39394.696;41686.875
R5.2ASIA;MESSAGE-GLOBIOM - SSP1-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14701.956;18009.437;19927.032;18874.942;16810.901;12749.434;8765.264;4656.637;2444.315;316.254;-1292.696
R5.2ASIA;MESSAGE-GLOBIOM - SSP1-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14701.956;18009.441;20096.975;21751.144;20259.61;18641.853;15364.279;10906.564;6562.476;3223.281;1048.867
R5.2ASIA;MESSAGE-GLOBIOM - SSP1-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14701.956;18009.485;20205.973;22877.307;22329.941;22038.495;21956.404;19218.24;15337.262;10186.875;6541.66
R5.2ASIA;MESSAGE-GLOBIOM - SSP1-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14699.654;18008.96;20394.791;23362.52;24269.143;25289.956;26929.329;27795.585;27056.747;27831.732;27666.349
R5.2ASIA;MESSAGE-GLOBIOM - SSP3-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14709.646;18041.602;25731.139;26461.124;17803.15;14263.436;11092.961;8679.297;7375.388;6347.484;5816.496
R5.2ASIA;MESSAGE-GLOBIOM - SSP3-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14706.616;18056.101;25955.54;29506.93;25249.201;20987.802;16783.769;13449.742;11407.354;10002.493;9861.379
R5.2ASIA;MESSAGE-GLOBIOM - SSP3-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;14706.674;18069.702;26648.098;33464.357;34802.308;33845.768;30084.543;25013.745;21603.017;21154.394;20967.075
